"state.abb","fips","county_name","pslave1860","longitude","latitude","coarea00","coarea","rugged","land.ineq1860","sfarmprop1860","totpop1860","fvalpc1860","fvalpac1860","acimp1860","fbprop1860","rail1860","water1860","sprop1850","sprop","cottonsuit","nmatch.diff.20","blkprop1870","blkprop20","blkprop40","blkprop70","blkprop00","blkprop2010","totpop00","highsch90","unemp","medinc00","wbincratio00","slavesperhouse","s.mortrate","w.mortrate","livstock","livstock1870","farmval","farmval1870","totpop1880","totpop1890","totpop10","totpop20","totpop30","totpop40","totpop50","lynchings","lynchrate","tractors40","tractors30","blklwage1940","whtlwage1940","btenantprop25","wtenantprop25","coacres25","bfarmerownerprop25","wfarmerownerprop25","sprop.1","land.ineq","sfarmprop","totpop","fvalpc","acimp","fbprop","rail","water","pdem1840","pdem1844","pdem1848","pdem1852","pdem1856","pdem1860","pdem1864","pdem1868","pdem1872","pdem1876","pdem1880","pdem1884","pdem1888","pdem1892","pdem1896","pdem1900","pdem1904","pdem1908","pdem1912","pdem1916","pdem1920","pdem1924","pdem1928","pdem1932","pdem1936","pdem1940","pdem1944","pdem1948","pdem1952","pdem1956","pdem1960","pdem1964","breckinridge1860","wallace68.alt","thurmond48","wht.obama.vote","stot1860","whtot1860","wbincratio2014","w.med.income2014","b.med.income2014","outflow","inflow","therm.diff","btherm","wtherm","sample.size","sample.size.td","sample.size.bt","sample.size.wt"
"FL",12105,"Polk",0.187081377104324,-81.6977060309013,27.9488466901865,0.477420051132009,1874,11.1420269012451,0.468848613993615,0.893943863592313,1317.56857976244,60.6486371152227,27.269967831798,2930.28356913771,0.000740113370727956,0,0,NA,NA,0.591483088235294,0,0.152098453770906,0.242078580481622,0.213650262505048,0.176923889412117,0.135444821914185,0.147539840058463,483924,68,5.1,31030,1.48942227846099,NA,NA,NA,NA,221860,NA,56600,3181,7905,24148,38661,72291,86665,123997,18,0.00046558547373322,0.0549939548629769,0.0384275039328789,6.30078579466324,6.58271741998659,18.6813186813187,8.47414880201765,1220480,0.78021978021978,0.888272383354351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,98.6999969482422,98.3000030517578,92.3000030517578,83.5999984741211,80.6999969482422,63.5,78.5999984741211,81.5,69.5999984741211,71.4000015258789,76.0999984741211,65.9000015258789,58,36.7000007629395,73.0999984741211,71.5,76.0999984741211,71.9000015258789,52.5999984741211,48.3699989318848,43.9900016784668,42.6800003051758,44.9799995422363,NA,31.7800501255802,13.1000003814697,0.403723978289344,246.492544331345,1070.10088530836,1.43329654737506,45457,31715,97139,109530,15.1037265119247,60.4430681351428,73.7709044593872,220.857299476862,136.980399519205,208.485999494791,136.980399519205
"FL",12109,"St. Johns",0.338759887118114,-81.4406068761238,29.9017230300984,0.162958229287704,609,6.10026597976685,0.475678558729406,0.913200491676431,2272.41546089654,25.7632237064089,47.0070749893696,1245.44545446019,0.0276828937161855,0,1,0.393267326732673,0.330151415404872,0.487691304347826,0,0.260122230710466,0.361457775055509,0.352588446931841,0.222312624076545,0.0628903236285378,0.0562200390446172,123135,79.9000015258789,2.5,42857,2.0655390275112,5.27260273972603,NA,NA,67800,64074,69530,115705,4535,8712,13208,13061,18676,20012,24998,1,7.65638159405865e-05,0.017190065681445,0.0239000822368421,5.99146454710798,6.69641677311769,17.2413793103448,13.6363636363636,389120,0.517241379310345,0.803977272727273,0.330151415404872,0.510067175018155,0.925,3038,22.8867676102699,1504,0.0269914417379855,0,1,NA,NA,53.2000007629395,59.0999984741211,72.5,0,NA,NA,67,59.7000007629395,63.2000007629395,58.5,50.0999984741211,95.5,57.9000015258789,70.9000015258789,58.2999992370605,56.0999984741211,73.0999984741211,66.0999984741211,56.2999992370605,54.2999992370605,53.9000015258789,72.5999984741211,75.9000015258789,76,70.4000015258789,31.6000003814697,48.1399993896484,43.4199981689453,57.5,36.9000015258789,74,33.5219084520111,38.7000007629395,0.313466164495235,769.803205018766,1439.70522019475,1.73958988881896,66341,38136,24416,30292,22.0243057972756,58.2782279470883,80.3025337443639,8.60169991850853,7.17109987139702,7.17109987139702,7.17109987139702
"GA",13031,"Bulloch",0.381439661256175,-81.7432583220963,32.3969067546705,0.171016070105999,682,16.9762935638428,0.458188515746068,0.373893805309735,4757.95333742918,160.25705716302,22.0775587584765,34537.133761794,0,0,0,0.33953488372093,0.381439661256175,0.581451923076923,1,0.310873440285205,0.383958979068611,0.378354479046521,0.358936203894254,0.28760516585392,0.27641454348662,55983,67.5999984741211,2.4,30483,1.84752652975028,6.24502423723981,786.308973172988,513.405590416429,344724,268464,908337,189255,8053,13712,26464,26133,26509,26010,24740,7,0.000267860559445911,0.0292397660818713,0.0105258233532934,5.29831736654804,5.74300318780948,86.8940754039497,51.870533837747,427520,0.0987432675044883,0.441782261454393,0.381439661256175,0.46630046699815,0.373893805309735,5668,160.25705716302,41143,0,0,0,93.9000015258789,96,89.8000030517578,100,93.0999984741211,0.200000002980232,NA,NA,100,100,98.5,91.1999969482422,96,60.2000007629395,65,79,73.5,69.4000015258789,93.5,92.4000015258789,81.5999984741211,94,76.5,98.6999969482422,96.5,93.3000030517578,87.5,68.9000015258789,79.9199981689453,79.1100006103516,69.129997253418,36.0499992370605,98.5999984741211,41.9024389062233,21.2000007629395,0.252436232827823,1814.87210930167,2943.0812281275,1.66029095919277,40971,24677,11055,16623,20.6575334247934,59.8429342422104,79.7384486589798,159.076899796724,84.0633998215199,145.06339982152,86.0633998215199
"GA",13067,"Cobb",0.268150540654402,-84.5767085322932,33.9414362087812,0.0870086467584997,340,26.0655860900879,0.501422998741121,0.435096153846154,14242,107.700393203202,24.1992427230417,63385,0.000912793147029912,1,0,0.164126273206675,0.268150540654402,0.423192307692308,0,0.23287968727378,0.218319808128265,0.164088628762542,0.0415665191343188,0.187960200805922,0.249643209054787,607751,85.8000030517578,2.4,52924,1.39707154742096,4.68450932684509,811.730819586279,1229.58693563881,330464,344750,1533869,1238766,20748,22286,28397,30437,35408,38272,61830,1,3.28547491539902e-05,0.0404094827586207,0.0380665722379603,6.20152285887354,6.39692965521615,76.7010309278351,52.0723436322532,225920,0.197938144329897,0.452901281085154,0.268150540654402,0.501422998741121,0.435096153846154,14242,107.700393203202,63385,0.000912793147029912,1,0,60.5999984741211,58.9000015258789,59.4000015258789,68.6999969482422,62.0999984741211,2.29999995231628,NA,NA,65,76.5,78,71.9000015258789,73.1999969482422,62.4000015258789,62,73.4000015258789,68.4000015258789,54.5,75.8000030517578,75.4000015258789,52.5,71.1999969482422,45.5,92.6999969482422,79.6999969482422,81.5999984741211,78.8000030517578,67.0999984741211,70.9700012207031,63.1800003051758,61.0299987792969,44.3699989318848,67.0999984741211,29.3072274339968,11,0.295171805167057,3819,10410,1.50341875139489,74099,49287,111401,126309,NA,65,NA,4,0,4,0
"GA",13089,"De Kalb",0.256213169356905,-84.2263538065431,33.7715456028367,0.0682936637139995,268,27.6147003173828,0.419043018486651,0.25098814229249,7806,119.127081732001,17.5434101799796,53006,0.00102485267742762,1,0,0.204075935231714,0.256213169356905,0.432783333333333,0,0.265827841022568,0.224739506481124,0.16060132042051,0.136891621548099,0.54231863816239,0.54303916935133,665865,83.9000015258789,3.7,42767,1.36136598827182,5.33255451713396,1300,724.387719903415,246530,268893,929906,1124168,14497,17189,27881,44051,70278,86942,136395,0,0,0.0673791821561338,0.0557215073529412,5.89715386763674,7.09007683577609,86.6255144032922,43.0769230769231,174080,0.109053497942387,0.53262599469496,0.256213169356905,0.419043018486651,0.25098814229249,7806,119.127081732001,53006,0.00102485267742762,1,0,53.2999992370605,62.5,57.9000015258789,61.2000007629395,59.5,5.69999980926514,NA,NA,63.9000015258789,77.0999984741211,72.5999984741211,69.5,75.8000030517578,57.0999984741211,60.2000007629395,72.3000030517578,57.2999992370605,54.4000015258789,71.0999984741211,88.8000030517578,69.5999984741211,70.3000030517578,49.0999984741211,88.0999984741211,86.3000030517578,80.6999969482422,82.5,55.5,57.2299995422363,65.4599990844727,50.0699996948242,42.8499984741211,57,16.8265791690062,14.6000003814697,0.61909654270755,2000,5798,1.74789875490692,72578,41523,140434,158423,17.357573340021,59.1464107732184,79.5065082998814,9.52389991283417,5.52389991283417,9.52389991283417,5.52389991283417
"GA",13097,"Douglas",0.223183626052582,-84.7677142732094,33.7015068312057,0.0504416895050004,199,32.9589385986328,0.454112174758017,0.328331601781108,5022.26767136793,143.058153034321,24.4045243416057,29440.292588903,0.00098922753406482,0,0,NA,NA,0.4312875,0,NA,0.28166459864465,0.216154381776584,0.110366725984856,0.185138976283985,0.39493062846008,92174,72.3000030517578,2.7,46284,1.12125283584062,NA,NA,NA,NA,NA,NA,NA,6934,7794,8953,10477,9461,10053,12173,1,9.54471699914098e-05,0.0256529850746269,0.0187800480769231,4.72295322164447,6.60123011872888,81.9852941176471,53.7761601455869,133120,0.165441176470588,0.430391264786169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7000007629395,80.0999984741211,79.5,69.0999984741211,76.0999984741211,40.2999992370605,41.2999992370605,46.7000007629395,35.7000007629395,29,45,75,47.2000007629395,61.7000007629395,42.7000007629395,93.1999969482422,80.9000015258789,80.5999984741211,74.6999969482422,39.9000015258789,76.5100021362305,67.8300018310547,69.370002746582,43,NA,50.5089355500238,29.5,0.195083569239404,1120.88790990255,3896.41159600141,1.17495579823193,56486,48075,19379,26146,13.6872474962778,58.3789069872266,72.0661544835043,10.7883996963501,10.7883996963501,10.7883996963501,10.7883996963501
"GA",13121,"Fulton",0.202609439317746,-84.4668819654315,33.7903548394464,0.134824251302994,529,21.9924488067627,0.49303099513799,0.386392266089777,24741.1313708579,77.3969866499736,22.3111245718678,85826.6470722873,0.00150967657683638,1,0,NA,0.20482428779372,0.4337075,1,0.456915625186868,0.301797889994239,0.313228264687467,0.390729305191642,0.445653585880496,0.44056416545638,816006,77.8000030517578,3.7,39047,2.34167326289706,5.33606557377049,1116.75126903553,568.132156280045,179937,200587,723345,1037600,49137,84655,177733,232606,318587,392886,473572,2,8.59823048416636e-06,0.0412284894837476,0.0453367875647668,6.19031540585315,7.09007683577609,73.3333333333333,42.487684729064,123520,0.193939393939394,0.523399014778325,0.20482428779372,0.496723224438345,0.41304347826087,14427,50.1382823871907,20712,0.0021487488736397,1,0,NA,NA,NA,NA,47.7000007629395,13.6000003814697,NA,NA,38.9000015258789,65,57.7000007629395,67.6999969482422,53.4000015258789,74.5999984741211,57,74.3000030517578,71.1999969482422,58.9000015258789,75.8000030517578,78.3000030517578,65.1999969482422,62,48.5999984741211,89.6999969482422,88.1999969482422,83.5999984741211,82.9000015258789,57.4000015258789,59.8400001525879,55.8400001525879,50.810001373291,56.060001373291,39.7000007629395,15.6494274510069,11.6999998092651,0.449110715053963,5012.78675513621,19690.9935092067,2.36557742819217,83758,35407,214838,208661,NA,67.5,NA,2,0,2,0
"GA",13135,"Gwinnett",0.197140649149923,-84.0235459481634,33.961699519746,0.1103266220215,433,25.2235050201416,0.507965189464335,0.453771289537713,11684.3368649607,86.2458268933539,17.2345147092889,58471.347271293,0.00239567233384853,0,0,0.203784311983655,0.197140649149923,0.432616666666667,1,0.173678706459657,0.139578593332674,0.114656031904287,0.0510857095467802,0.132932731524281,0.236138136221457,588448,86.6999969482422,2.2,56082,1.30730927271623,4.89341085271318,1176.00940807526,646.843019888009,330203,270252,1116021,925718,19531,19899,28824,30327,27853,29087,32320,2,6.59478352623075e-05,0.0246710526315789,0.0234375,5.56068163101553,6.39692965521615,81.1320754716981,61.8991793669402,281600,0.138364779874214,0.323856975381008,0.197140649149923,0.510154805362773,0.453771289537713,12940,86.2458268933539,64755,0.00239567233384853,0,0,45.5999984741211,49.5,46,47.0999984741211,59.2999992370605,14.1999998092651,NA,NA,80.5,90.5,88.0999984741211,88.1999969482422,90.5999984741211,57.0999984741211,57.7999992370605,63.4000015258789,55.2000007629395,41,60.7000007629395,75.5999984741211,59,75.8000030517578,47.7000007629395,96.5999984741211,81.4000015258789,84.3000030517578,82.4000015258789,76,85.5800018310547,79.7600021362305,73.4899978637695,49.5499992370605,39,38.439853471202,12.6000003814697,0.260259173240072,2303.45775444473,9352.88726794923,1.38626416568972,70949,51180,121285,133290,12.0452857026258,62.7065776000339,85.3604626221182,7.68959993124008,2.68959993124008,7.68959993124008,2.68959993124008
"GA",13215,"Muscogee",0.44892667631452,-84.8769036825326,32.5100013165168,0.0549264927756173,216,26.4334869384766,0.45521966270658,0.201780415430267,16584,91.2959479015919,21.9227661700187,69063,0.0104317414375301,1,1,0.439013887393691,0.44892667631452,0.60494375,0,0.553321730780772,0.367711279556511,0.344279015550905,0.256791554395168,0.437423171275048,0.455028043289359,186291,71.5,5.2,31349,1.45783650230959,4.8223201174743,886.501007387508,2844.07762658934,306269,245672,1514052,1097480,19322,27761,36227,44195,57558,75494,118028,5,0.000113134970019233,0.0269886363636364,0.00997340425531915,6.03068526026126,6.5191472879404,89.6551724137931,42.4050632911392,150400,0.0775862068965517,0.537974683544304,0.44892667631452,0.45521966270658,0.201780415430267,16584,91.2959479015919,69063,0.0104317414375301,1,1,43.7000007629395,45.2000007629395,39.2999992370605,56.2999992370605,43.2000007629395,9.39999961853027,NA,NA,52.0999984741211,81.9000015258789,61.9000015258789,76.8000030517578,63.7999992370605,77.6999969482422,68.3000030517578,81.9000015258789,88.3000030517578,72.9000015258789,85.3000030517578,88.8000030517578,91.0999984741211,85.5999984741211,57.0999984741211,93.0999984741211,91.5999984741211,88.4000015258789,82.9000015258789,58,58.939998626709,49.3800010681152,47.1599998474121,37.1800003051758,45.2999992370605,22.3732984175004,17.7000007629395,0.290799291262791,7445,8966,1.64849238420889,53032,32170,36454,48182,20.3328703388535,59.5790630781127,73.4496371647053,49.6310999691486,21.6690999865532,42.6690999865532,23.5073999762535
"GA",13313,"Whitfield",0.172389768089977,-84.9672306808441,34.8055692015643,0.074170520956498,290,49.2762184143066,0.468943333494243,0.35,10047,153.935005474271,34.3365081479508,45042,9.95321986662685e-05,1,0,NA,0.172389768089977,0.318079166666667,0,0.149352574873974,0.079599928981476,0.056042903658303,0.0401030703346157,0.03847949715654,0.0374759987914112,83525,59.7999992370605,2.5,35754,1.22455549204248,5.66461146995498,1327.94457274827,938.176569641568,265500,223622,1546585,966354,11900,12916,15934,16897,20808,26105,34432,4,0.00023672841332781,0.048376334519573,0.0419611307420495,5.59842195899838,6.26339826259162,45.4545454545455,42.9893238434164,181120,0.5,0.546619217081851,0.172389768089977,0.468943333494243,0.35,10047,153.935005474271,45042,9.95321986662685e-05,1,0,NA,NA,NA,67.9000015258789,55.0999984741211,14.3999996185303,NA,NA,55.9000015258789,77.1999969482422,84.0999984741211,60.7999992370605,63.4000015258789,61.0999984741211,59.5,52.2999992370605,44.5999984741211,40.0999984741211,55.5,58.2999992370605,41.0999984741211,61.9000015258789,41.2000007629395,81.9000015258789,73.6999969482422,76,73.3000030517578,63.4000015258789,62.5099983215332,50.3400001525879,46.4700012207031,61.7000007629395,53.4000015258789,17.0290589664313,11.5,0.26667337155833,1732,8314,1.5409960234804,40690,26405,15146,15023,2.05336661004903,69.2827930216529,70.6246890489428,29.0978999435902,23.3272998631001,23.3272998631001,24.1319998800755
"IL",17031,"Cook",0,-87.816833838626,41.8398789115057,0.268702255641149,946,22.1388378143311,0.523788176230555,0.463701578192252,144954,69.027236226665,37.3451499848839,267927,0.0069470314720532,1,1,0,0,NA,0,0.0110239280387238,0.0377456136012344,0.0723928726649147,0.215476236210641,0.261377849518881,0.247901360527848,5376741,73.4000015258789,5,40181,1.60853872967887,NA,NA,NA,1250694,2612441,10005774,22873349,607524,1191922,2405233,3053017,3982123,4063342,4508792,0,0,0.395702306079665,0.236970793140407,6.59304453414244,7.16239749735572,NA,NA,597120,NA,NA,0,0.523788176230555,0.463701578192252,144954,69.027236226665,267927,0.0069470314720532,1,1,65.8000030517578,58.5999984741211,29.7999992370605,57.5999984741211,37.7999992370605,40,43.5,0,37.7000007629395,50.7000007629395,44.2000007629395,46,48.9000015258789,55.2999992370605,40,46.4000015258789,26.3999996185303,36.9000015258789,30.3999996185303,44.5999984741211,22.1000003814697,20.2999992370605,46.5,55.2000007629395,62.4000015258789,55.2999992370605,57.7999992370605,54.2000007629395,49.5099983215332,42.939998626709,56.3600006103516,63.1800003051758,0,6.6459611296528,0,NA,0,143947,1.87184771718907,65393,34935,4811775,755510,12.9367075290885,60.5192084782561,73.2607470495533,129.461899966002,69.1394999921322,111.815399974585,69.7859999835491
"IL",17043,"DuPage",0,-88.0856922302106,41.8520047848306,0.0945215202774933,334,11.7053956985474,0.397533476561703,0.215978334461747,14701,348.838446364193,33.0415123029245,155207,0.000340112917488606,1,0,0,0,NA,0,0.00197782439316752,0.00365622032288699,0.00241592578275995,0.00335852907811223,0.0305255369342407,0.0461826716281829,904161,88.5999984741211,2.9,62825,1.32618523240988,NA,NA,NA,748297,1182194,5128274,9525290,19161,22551,33432,42120,91998,103480,154599,0,0,0.479135196374622,0.339221014492754,5.69035945432406,7.35244110024358,NA,NA,220800,NA,NA,0,0.397533476561703,0.215978334461747,14701,348.838446364193,155207,0.000340112917488606,1,0,46.4000015258789,50.2999992370605,42.2000007629395,43.2999992370605,28.1000003814697,30.8999996185303,29.8999996185303,0,29,37.0999984741211,34.2999992370605,39.9000015258789,38.7999992370605,43.7999992370605,26.5,32.2000007629395,23.5,27.8999996185303,28.1000003814697,31.5,13.8999996185303,8.10000038146973,27.1000003814697,40.5,42,31.5,30.7999992370605,24.8999996185303,23.9599990844727,20.0599994659424,30.4300003051758,40.1100006103516,0,7.70311916566369,0,NA,0,14696,1.57181492723169,80785,51396,113246,113489,26.3997124220344,56.637203156165,74.2068146236891,31.0828001201153,7.9975001513958,28.9975001513958,7.9975001513958
"IL",17089,"Kane",0,-88.4287095610757,41.9390573463425,0.147360081927002,520,27.1084251403809,0.348370297950246,0.171689989235737,30062,259.454161399774,35.0413368316067,222586,0.0012640542878052,1,0,0,0,NA,0,0.00938835025965056,0.0102011075488196,0.0149685882371012,0.0352383418656999,0.0576043195197454,0.0571002718968151,404119,77.6999969482422,4.1,53337,1.61694676040877,NA,NA,NA,1065681,1892252,7799711,13322455,44939,65061,91862,99499,125327,130206,150388,0,0,0.536579457364341,0.348375237191651,7.09007683577609,7.09007683577609,NA,NA,337280,NA,NA,0,0.348370297950246,0.171689989235737,30062,259.454161399774,222586,0.0012640542878052,1,0,48.7999992370605,50,26.6000003814697,42.0999984741211,19.3999996185303,28.1000003814697,25.7999992370605,0,25.6000003814697,33.7999992370605,30,32.2999992370605,34.5999984741211,39,27.8999996185303,29.5,16.7999992370605,23.6000003814697,23,28,13.3000001907349,8.19999980926514,29.6000003814697,42,44.2000007629395,37.7999992370605,37.5,34.7000007629395,32.0900001525879,27.1000003814697,36.0499992370605,46.7299995422363,0,5.06440771902263,0,NA,0,30024,1.96886941458195,77286,39254,59962,65721,6.42857142857143,70.2631578947368,80,23,7,19,7
"IL",17097,"Lake",0,-88.0038000290929,42.3232697673533,0.132952035658516,448,18.5169677734375,0.378854549071412,0.187538940809969,18257,267.382592978036,29.631272572764,164745,0.000492961603768418,1,1,0,0,NA,0,0.00295041400970781,0.0115501110587602,0.0223545344938643,0.0519577250560582,0.0694352190404062,0.0697024146293616,644356,84.6999969482422,3.2,63354,1.87796547341665,NA,NA,NA,707963,1632632,4881604,10698599,21296,24235,55058,74285,104387,121094,179097,0,0,0.364127461706783,0.255837912087912,6.5792512120101,6.95081476844258,NA,NA,291200,NA,NA,0,0.378854549071412,0.187538940809969,18257,267.382592978036,164745,0.000492961603768418,1,1,48.7000007629395,54.5,24,40,19.1000003814697,28.6000003814697,26.6000003814697,0,26.2999992370605,38.0999984741211,33.7000007629395,36,36.4000015258789,38.2999992370605,25.2999992370605,29.5,18.5,24.1000003814697,24.1000003814697,28.2999992370605,12.1999998092651,8.30000019073486,30.8999996185303,44.9000015258789,45.7000007629395,39.2999992370605,41.5,35.5999984741211,37,32.5400009155273,40.8499984741211,51.5999984741211,0,5.38084293845391,0,NA,0,18248,2.0208080457777,81578,40369,90364,89219,11.9872604406773,62.3977552100414,75.1925056256716,23.0695999860764,18.0695999860764,22.0695999860764,18.0695999860764
"IL",17111,"McHenry",0,-88.4523608793604,42.3244238269735,0.172859822225507,604,20.5794315338135,0.40003419580637,0.192268041237113,22089,305.757616913396,36.5301674013576,184885,0.000181085608221287,1,0,0,0,NA,0,0.00269337597845299,0.000723676275479436,0.00123288038380102,0.000340639146609296,0.0058559580431949,0.0106328539966317,260077,84.5,3.5,59162,1.03196318145155,NA,NA,NA,1043608,2071933,6753880,11843688,24908,26114,32509,33164,35079,37311,50656,0,0,0.443432896890344,0.272177419354839,NA,6.86693328446188,NA,NA,396800,NA,NA,0,0.40003419580637,0.192268041237113,22089,305.757616913396,184885,0.000181085608221287,1,0,43.9000015258789,54.2999992370605,24.7999992370605,44.2000007629395,24.5,32.0999984741211,28.7000007629395,0,27,34.9000015258789,32.5999984741211,34.9000015258789,34,39.7999992370605,26.7999992370605,27.7999992370605,18.7000007629395,25.2000007629395,25.7000007629395,26.2000007629395,13.1999998092651,10.5,34.2999992370605,44.4000015258789,34.7000007629395,27.1000003814697,26.1000003814697,26.1000003814697,25.5400009155273,21.4400005340576,32.8699989318848,44.4599990844727,0,5.45507628233142,0,NA,0,22085,1.12945083689694,76858,68049,32880,31510,4.42087385114942,91.1582522977012,95.5791261488506,6.1800000667572,6.1800000667572,6.1800000667572,6.1800000667572
"IL",17119,"Madison",0,-89.9051777663003,38.829883356775,0.198912364450011,725,17.2950592041016,0.475589035454457,0.410559854346837,31251,193.688425970369,36.2367890133442,167039,0.017983424530415,1,1,0,0,0.677408928571429,0,0.0501688155718203,0.0372421535151317,0.0477271357692385,0.052017662014713,0.073124765873307,0.0788578516202346,258941,75.8000030517578,4.3,39405,1.73177948925821,NA,NA,NA,1143064,1831004,6052957,18194701,50126,51535,89847,106895,143830,149349,182307,0,0,0.348409712722298,0.177450814111262,6.35610766069589,6.97774765080217,NA,NA,471680,NA,NA,0,0.475589035454457,0.410559854346837,31251,193.688425970369,167039,0.017983424530415,1,1,41,47.2999992370605,43.0999984741211,52.0999984741211,34.4000015258789,48,51,0,49.2000007629395,50.7000007629395,47.5999984741211,50.2000007629395,47.2000007629395,48.7000007629395,45.2999992370605,44.5,34.4000015258789,42.2000007629395,40,46.2000007629395,30.5,30.7000007629395,45.0999984741211,61.5,64.1999969482422,59,58.2000007629395,61.7000007629395,58.2799987792969,54.7999992370605,55.9500007629395,68.4499969482422,0,11.3929088336086,0,NA,0,30679,1.82167538590712,56410,30966,37886,37965,-0.469873252427861,74.3078854626822,73.8380122102544,7.01039996743202,7.01039996743202,7.01039996743202,7.01039996743202
"IL",17133,"Monroe",0,-90.1774128579176,38.2785462504391,0.106055344494921,388,35.5713768005371,0.420994302533,0.62958359229335,12832,234.247973815461,39.2790685518647,76526,0.00132481296758105,0,1,0,0,0.60956,0,0.00531505160992143,0.0014019783472233,0.000862474517798338,0.000212415697520047,0.000506897425685217,0.00209363716357678,27619,75.9000015258789,2.8,49620,NA,NA,NA,NA,586422,608903,3005870,5355430,13682,12948,13508,12839,12369,12754,13282,0,0,0.337993421052632,0.190392030848329,NA,5.99146454710798,NA,NA,248960,NA,NA,0,0.420994302533,0.62958359229335,12832,234.247973815461,76526,0.00132481296758105,1,1,60.2999992370605,70.9000015258789,60.5999984741211,79.3000030517578,51,61.9000015258789,73.1999969482422,0,75.1999969482422,65.9000015258789,59.4000015258789,61.9000015258789,57.7000007629395,56,52.7000007629395,53.0999984741211,46.5,46.2000007629395,44.2999992370605,42.4000015258789,22.1000003814697,27.7000007629395,51.7999992370605,63.7999992370605,50.7999992370605,37.2000007629395,33.9000015258789,37.2999992370605,34.9099998474121,35.9500007629395,41.7799987792969,53.9099998474121,0,12.7733826537361,0,NA,0,12815,NA,69899,NA,3482,3931,19.1666666666667,50.625,75.8333333333333,23,6,16,6
"IL",17163,"St. Clair",0,-89.9284634843946,38.470294394262,0.180188268877417,664,19.9264011383057,0.460115827207322,0.390783744557329,37694,284.447604393272,54.499545073322,196735,0.0139279460922163,1,1,0,0,0.60072037037037,0,0.0253975092034151,0.0742455317902139,0.12922186472058,0.222711588632985,0.287665669590209,0.304759012945463,256082,72.5999984741211,5.4,35439,1.80001608557526,NA,NA,NA,1242462,1401325,10721968,19556277,61806,66571,119870,136520,157775,166899,205995,0,0,0.332089552238806,0.184766214177979,6.69084227741856,7.00306545878646,NA,NA,424320,NA,NA,0,0.460115827207322,0.390783744557329,37694,284.447604393272,196735,0.0139279460922163,1,1,64.3000030517578,65,63.2999992370605,72,36.7999992370605,43.9000015258789,39.2999992370605,0,49.2000007629395,55.0999984741211,49.0999984741211,55.7000007629395,47.7999992370605,51.4000015258789,47.4000015258789,49,38,43.7000007629395,41.9000015258789,48.7000007629395,33.2000007629395,29.2999992370605,53.5,65.1999969482422,64.8000030517578,59.5,58.7999992370605,63.4000015258789,60,56.939998626709,61.3800010681152,72.379997253418,0,11.5133822013967,0,NA,0,37169,2.18060425742925,61565,28233,41344,40469,27.1258276953655,44.7737307671073,71.8995584624728,2.26499998569489,2.26499998569489,2.26499998569489,2.26499998569489
"IN",18003,"Allen",0,-85.0665312865621,41.0908618478381,0.183239627086002,657,11.5633430480957,0.416297256683596,0.700160128102482,29328,179.704991816694,48.4967839889579,108675,0.0021481178396072,1,1,0,0,NA,0,0.000965650434542696,0.0128693035178429,0.0164620463748678,0.0688096129503842,0.113084565570485,0.117125255748897,331849,81.1999969482422,2.8,42631,1.61355520639909,NA,NA,NA,612836,1282233,5270388,12696007,54763,66689,93386,114303,146743,155084,183722,0,0,0.473640089418778,0.277042360060514,5.99146454710798,7.17011954344963,NA,NA,423040,NA,NA,0,0.416297256683596,0.700160128102482,29328,179.704991816694,108675,0.0021481178396072,1,1,38.4000015258789,49.5999984741211,51.2999992370605,61.0999984741211,64.9000015258789,55.0999984741211,68.6999969482422,0,59.4000015258789,65.6999969482422,61.4000015258789,63.9000015258789,62.9000015258789,62.0999984741211,53.2000007629395,55.7000007629395,45.4000015258789,53.9000015258789,46.5999984741211,42.9000015258789,32.7000007629395,37,43.2999992370605,57.7999992370605,59.2000007629395,42.4000015258789,41.9000015258789,45,33.1599998474121,30.3400001525879,39.3800010681152,50.5200004577637,0.699999988079071,6.85902600903342,0,NA,0,29243,1.87028906606723,53249,28471,50660,47781,12.363956231337,60.4975658286947,72.0179405654784,140.974500030279,73.7464999854565,131.360500007868,74.7464999854565
